Loss chance,Avg Time,stdDev,Avg transport Loss, stdDev, Avg Cargo Delivered, stdDev, Avg Cargo Lost, stdDev0.0,34560.0,0.0,0.0,0.0,4.8E8,0.0,0.0,0.0,
0.001,34560.0,0.0,90.5,8.840695376317527,4.580070256E8,2608721.621996135,445500.0,63699.54143435703,
0.002,34560.0,0.0,171.95,12.339389219721918,4.370575008E8,3947223.521529474,873500.0,89635.2256884007,
0.003,34560.0,0.0,246.3,16.986372246753078,4.177450032E8,5176824.658311427,1262000.0,104307.23848324238,
0.004,34560.0,0.0,315.2,13.375547209661919,3.988495104E8,4085193.626535073,1594000.0,129833.90198735906,
0.0050000004,34560.0,0.0,377.2,11.033918996487724,3.816070048E8,3619071.942515906,1921000.0,87473.30419830054,
0.0060000005,34560.0,0.0,433.9,12.242720715850533,3.647445008E8,4238062.245533715,2212500.0,125441.32618794126,
0.0070000007,34560.0,0.0,489.1,11.341122194544019,3.48615504E8,3978068.569719627,2471000.0,111586.64323013047,
0.008,34560.0,0.0,535.2,11.161965493774407,3.347415088E8,4885609.937342474,2695500.0,157529.445868985,
0.009000001,34560.0,0.0,576.2,11.353645368686427,3.210964976E8,4783556.335510954,2929500.0,120196.11168069414,
0.010000001,34560.0,0.0,614.75,12.548327630237804,3.082709888E8,5046358.483531388,3109500.0,147272.57221328007,
0.011000001,34560.0,0.0,650.8,13.403063279085044,2.960764928E8,5479718.939808286,3282500.0,120344.89908941761,
0.012000001,34560.0,0.0,681.45,14.024320979903747,2.851625072E8,5467243.84663372,3487000.0,174630.43684788802,
0.013000001,34560.0,0.0,709.55,14.434880999637102,2.74567E8,5580597.12107939,3563500.0,143427.03995228265,
0.014000001,34560.0,0.0,735.8,12.902876056380446,2.643769992E8,5264939.642902677,3737500.0,113038.18637499174,
0.0150000015,34560.0,0.0,759.5,10.490597293717235,2.551315E8,4994829.194698307,3817000.0,160495.9419063954,
0.016,34560.0,0.0,780.85,11.183987613877637,2.46061E8,4944965.435460064,3904500.0,148907.4244375732,
0.017,34560.0,0.0,800.55,10.753090131140027,2.374265E8,4631212.498960323,4060000.0,168959.66507143836,
0.018000001,34560.0,0.0,818.75,10.340899889580006,2.292725E8,4502233.217789636,4150000.0,188595.92003177476,
0.019000001,34560.0,0.0,834.95,11.445408180622158,2.21359E8,4918699.978010878,4246500.0,141170.85579649854,
0.020000001,34560.0,0.0,851.25,11.01613648961807,2.140225E8,4972234.354260085,4304500.0,150069.28224551555,
0.021000002,34560.0,0.0,863.85,9.326109359720895,2.07195E8,4603603.279811884,4367000.0,147544.81923880122,
0.022000002,34560.0,0.0,877.2,7.71601205968881,2.0058E8,4610412.699873829,4430000.0,104024.2886617301,
0.023000002,34560.0,0.0,889.6,8.804305167001209,1.941655E8,4955824.298104626,4474500.0,131888.11047327402,
0.024000002,34560.0,0.0,900.75,9.187376923629623,1.88623E8,4950337.681198601,4548500.0,140160.62214473792,
0.025000002,34560.0,0.0,906.8,7.911350939265083,1.82902E8,4773950.807851865,4584000.0,153568.08879040217,
0.026000002,34560.0,0.0,914.9,6.389959228928493,1.772875E8,4485654.17983293,4635000.0,114363.22559468604,
0.027000003,34560.0,0.0,922.7,7.377776016345876,1.723865E8,4443610.759162797,4725500.0,161912.0944086311,
0.028000003,34560.0,0.0,929.2,7.193564375262977,1.677665E8,4486818.442598508,4688500.0,131119.6721360019,
0.029000003,34560.0,0.0,937.0,7.887364979243035,1.629895E8,4383865.723788826,4653000.0,182384.78699254437,
0.030000003,34560.0,0.0,941.85,5.769931131578426,1.58687E8,4307975.590020274,4740500.0,143691.00620135517,
0.031000003,34560.0,0.0,947.25,4.423323351698834,1.546315E8,4321581.429596297,4781500.0,139180.87436668045,
0.032,34560.0,0.0,951.45,4.946822478276227,1.504245E8,4548627.872921216,4799500.0,199168.66695024306,
0.033,34560.0,0.0,956.45,4.346504948019489,1.465605E8,4555271.642486549,4872500.0,151653.17078955626,
0.033999998,34560.0,0.0,961.0,5.370484639504883,1.425725E8,4410776.128147016,4841000.0,136416.54475982935,
0.034999996,34560.0,0.0,965.4,6.738733287183095,1.38956E8,4310463.890043439,4881500.0,155369.67800090616,
0.035999995,34560.0,0.0,967.75,5.2201532544552744,1.35664E8,4171295.8986008433,4965500.0,160737.6090010313,
0.036999993,34560.0,0.0,971.5,4.071725355229777,1.324645E8,3947668.832428363,4947000.0,169677.71307920635,
0.03799999,34560.0,0.0,973.05,2.7810448623342614,1.294145E8,3860562.3738135956,4934000.0,188243.96264869746,
0.03899999,34560.0,0.0,976.5,4.370956778314644,1.26522E8,3739656.0494811623,4923500.0,142395.85298514986,
0.039999988,34560.0,0.0,978.65,3.9772378672429913,1.23704E8,3606734.0526182116,4938500.0,127826.98010242307,
0.040999986,34560.0,0.0,980.3,3.4807742635345096,1.2113E8,3597237.243979563,4962500.0,143008.0969367598,
0.041999985,34560.0,0.0,982.3,3.714835124201342,1.185535E8,3416406.6610525465,5050000.0,173387.3060369093,
0.042999983,34560.0,0.0,982.8,3.1051739505473592,1.161045E8,3355439.37824134,4977000.0,222807.4457793923,
0.04399998,34560.0,0.0,984.3,3.540740332933659,1.13688E8,3363888.1012742887,5023500.0,183569.14658772963,
0.04499998,34560.0,0.0,986.05,3.691740425384896,1.114065E8,3304252.881554794,4998500.0,181348.0224958571,
0.045999978,34560.0,0.0,987.3,3.614299087615308,1.08993E8,3164335.965927632,4989500.0,129877.47262222515,
0.046999976,34560.0,0.0,988.05,3.136793535477037,1.067375E8,3000082.2357149865,5077000.0,118681.35134845212,
