Loss chance,Avg Time,stdDev,Avg transport Loss, stdDev, Avg Cargo Delivered, stdDev, Avg Cargo Lost, stdDev, LegCount, stdDev
1.0E-5,35024.0,0.0,39.85,5.779045632373275,2.817886064E8,809679.3217958772,2970.0,839.5487509746876,3184.0,0.0
